,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
96,이삭토스트 양정점,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210719_72%2F1626659914046pukF0_JPEG%2F%25C7%25E3%25B4%25CF%25B0%25A5%25B8%25AF%25C7%25DC%25C4%25A1%25C1%25EE%2528%25B3%25D7%25C0%25CC%25B9%25F6%25C1%25D6%25B9%25AE%2529.jpg,387,17,7,4,9.12
97,하이오커피 양정점,4.9,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211125_222%2F1637803163873JSj0h_JPEG%2FResized_Resized_20211124_220706.jpg,131,4,5,1,9.18
99,양정횟집,4.52,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200712_4%2F1594560403333CdBcJ_JPEG%2FrxqoNQdH_muaIRe31w2z5pur.jpg,175,28,6,6,9.22
100,지코바치킨 양정1호점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_189%2F1441062082221ktyKE_JPEG%2FSUBMIT_1426035234821_36333288.jpg,161,21,6,5,9.04
102,노랑통닭 양정점,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_42%2F1648729985144oqtg2_JPEG%2F%25BF%25E4%25B1%25E2%25BF%25E4_%25BD%25E6%25B3%25D7%25C0%25CF_%25C3%25D6%25C1%25BE_400x400.jpg,162,14,6,4,8.95
104,어랑대구왕뽈찜 양정점,4.47,,256,14,7,4,9.03
105,장수유황생오리,3.94,,14,17,0,5,8.44
106,하삼동커피 양정점,4.51,,343,8,7,2,8.91
107,만복국수집 양정점,4.52,,126,53,5,7,9.28
108,던킨 양정역사점,4.44,,1567,32,9,6,9.2
111,양정기사식당,4.42,,43,26,1,6,9.02
113,주당,4.63,,23,10,0,3,8.97
114,한정식당,4.58,,74,64,3,8,9.38
115,경성술집 부산양정점,4.2,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180618_208%2F1529317694601nbOod_JPEG%2FyqBisgaxkE8rKS2u3Igwwwg-.jpg,43,9,1,2,8.48
116,놀부부대찌개 부산양정점,4.42,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_284%2F1441044122793leP55_JPEG%2F11803428_0.jpg,131,28,5,6,9.1
117,칠칠켄터키 양정점,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_126%2F1564528979566nVW6G_JPEG%2FTjP2XsZl9_RZFqqXJ8x00Uu5.jpg,165,31,6,6,9.27
122,뉴욕보틀 양정1호점,4.43,,671,11,9,3,8.95
123,타코비 양정점,4.38,,149,14,5,4,8.9
125,파리바게뜨 부산양정점,4.41,,1866,4,9,1,8.77
126,양정기사님식당,4.16,,249,17,7,5,8.8
128,직판장,4.34,,44,33,1,6,8.94
129,만만포차,4.86,,28,6,0,1,9.04
130,양정왓플,4.45,,79,9,3,3,8.85
131,언더그라운드505,4.93,,52,56,2,7,9.63
132,따사데리브레,4.53,,57,13,2,4,8.99
133,삼겹살잔치집,4.29,,209,18,6,5,8.91
135,월매네,4.79,,19,6,0,1,8.97
136,동해횟집,4.28,,154,21,5,5,8.88
138,행복한빅마마삼겹 양정점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170904_32%2F1504508336649B31BN_JPEG%2Fc0sc-eiOVx1eMCLfi06Vtu3X.jpg,191,19,6,5,9.07
139,백천민물바다장어,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220422_230%2F1650615464634HDkn5_JPEG%2F6E9E1C82-CA53-4F33-8673-60D4FF9BD274_1_201_a.jpeg,53,4,2,1,8.62
140,양정삼겹쭈꾸미,4.46,,131,64,5,8,9.3
141,쌍둥이숯쌈두마리치킨,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200719_162%2F15951409702745oWNG_JPEG%2Ffz4pJBiQ7l1DstOlnkSoDJH9.jpg,377,10,7,3,9.07
142,여가 양정점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190718_230%2F1563453794766zsIYj_JPEG%2Fbuqr-Og2a1j89PRlcaLSuHSU.jpg,19,3,0,0,8.7
144,수제맥주집,4.33,,62,4,2,1,8.55
145,청년다방 부산양정점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200616_143%2F1592286797932UkUem_PNG%2FND4bk3t3AuqRAOp442CT1Mru.png,263,15,7,4,9.03
146,자담치킨 부산양정점,4.75,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210530_231%2F1622357913845xnci7_JPEG%2FVPIvXL8qZFSm5PVUfLVZoxEm.jpg,23,5,0,1,8.93
147,텐퍼센트커피 양정점,4.65,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210128_73%2F1611794746155N03tO_JPEG%2FibsnJYg6ujcYwDVNUlPTn40b.jpg,295,8,7,2,9.05
148,부전역연탄산꼼장어,4.34,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200719_8%2F1595163361227rcTu9_JPEG%2FJHC8OsC3561aPKAbdR9hsW0-.jpg,49,7,2,2,8.64
150,본도시락 부산양정점,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200901_4%2F1598926804412Gbukd_JPEG%2FiSXaa1zp9Z_yco1SxaQbV-Eg.jpg,150,17,5,5,9.03
151,파리바게뜨 부산양정역점,4.49,,654,19,9,5,9.17
152,2002  감성포차,4.94,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201116_162%2F1605510173578aabOV_JPEG%2F8nbZXDmnV_vww01DCtEZFTFU.jpg,19,34,0,6,9.52
153,진수삼촌,4.28,,141,165,5,8,9.12
154,희와제과,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210812_72%2F162873492813462xkd_JPEG%2F6wfVDbgi0cLO5PerhMrZdxD6.jpeg.jpg,2945,1266,9,9,9.5
155,밸라다,4.46,,195,8,6,2,8.84
159,내고향감자고로케,4.62,,92,24,4,6,9.28
160,뚜레쥬르 부산동의의료원점,4.48,,461,1,8,0,8.74
161,카페라임,4.44,,79,6,3,1,8.68
162,탐앤탐스 양정파드스테이션점,4.33,,14,1,0,0,8.43
163,스완베이커리,4.41,,108,20,4,5,8.99
165,베러먼데이 양정점,4.89,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220701_87%2F1656666132761WBdhX_JPEG%2F%25BD%25C3%25C1%25F0%25C0%25BD%25B7%25E1-%25C6%25F7%25B5%25B5%25BD%25BD%25B7%25AF%25BD%25C3-%25BC%25F6%25B9%25DA%25C1%25D6%25BD%25BA.jpg,24,3,0,0,8.99
166,맘스터치 양정점,4.45,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_135%2F1613961758118sCz07_PNG%2FuRWGvOFJAoz3v7SmWWCEWFjx.PNG.png,394,10,8,3,8.95
167,돈나와라,4.4,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200719_41%2F1595152969229rrhOk_JPEG%2F1Mow5l9dWAT3JgyBYD_NRh80.jpg,60,14,2,4,8.86
168,장수숯불갈비,4.24,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_33%2F14410378957252oosp_JPEG%2F96679574553052_0.jpg,39,4,1,1,8.44
169,소문,4.43,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200429_167%2F1588134488988jIy5u_JPEG%2FEA7oyHINcdmhHecSXcfYkY9l.jpeg.jpg,86,28,3,6,9.07
170,더오믈렛,4.0,,20,9,0,3,8.34
171,육감만족 양정시청점,4.43,,32,8,1,2,8.71
173,장보고수산센타 양정점,4.2,,139,6,5,2,8.56
174,녹두빈대떡,4.54,,99,11,4,3,8.96
176,피자스쿨 부산여대점,4.6,,102,8,4,2,8.94
177,영월목장식육식당 본점,4.38,,173,33,6,6,9.08
178,사계절밀면,4.46,,97,25,4,6,9.12
180,컴포즈커피 동의과학대점,4.07,,215,3,6,0,8.29
181,145co커피 양정점,4.78,,40,10,1,3,9.14
182,투다리 양정점,4.33,,91,18,3,5,8.89
184,신동키닭 양정점,4.52,,73,7,3,2,8.84
185,와가야,4.37,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200221_215%2F1582260219038bft0u_JPEG%2FQ-kbTIYL_YN5AL123noEJ-yM.jpg,34,14,1,4,8.81
186,바다를품은회,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180313_259%2F1520879177989Rc6QN_JPEG%2F1Byw9_mSHjFZs9gxUHJHBNsW.jpg,31,6,1,2,8.72
187,홍대앞맥주집 양정점,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210726_269%2F1627298459596nm2LY_JPEG%2FVesZQUBB2JNXoj5NdsASWpFn.jpeg.jpg,101,16,4,4,8.98
188,양정통,4.41,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_196%2F1654138141436f7oPg_JPEG%2FC7C73148-8B08-4C4C-94EB-7F547B903732.jpeg,21,13,0,4,8.83
189,더리터 양정점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_71%2F1648693436735GuwcD_JPEG%2F3860AF3B-A8C6-4E6D-BEA1-9A0BE4CBE6F8.jpeg,95,12,4,4,8.83
190,충만꼬마김밥,4.17,,76,9,3,3,8.57
194,황궁쟁반짜장,4.15,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200407_114%2F1586245137955u78qP_JPEG%2FFjeNS6kIvW57-CTjelReXyaX.jpg,53,1,2,0,8.29
195,장가네떡볶이,4.33,,60,5,2,1,8.55
196,소문난가야밀면,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201008_45%2F1602141619469QL1lA_JPEG%2F0BSzwPiHteYrE1FuM3AMF1gD.jpg,771,666,9,9,9.39
197,더벤티 양정점,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_94%2F1592362308610bnDTF_JPEG%2FguxhSS81pQo8vNapEfQwT65_.jpg,106,9,4,3,8.95
199,바스타커피 양정역점,4.62,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200906_49%2F1599391115001ND17e_JPEG%2FoZ1DU2YynRyMoV-dkmAukmM_.jpg,94,4,4,1,8.88
200,양정횟집,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190718_7%2F1563453716990dzlSS_JPEG%2FNJK1Ew-Ij_Dt_brqIOrtjJz3.jpg,75,8,3,2,8.68
201,정가네남도밥상,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_84%2F1655983819852flfWs_JPEG%2F1592043682791.jpg,219,155,6,8,9.39
202,차이나궁,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200720_264%2F1595233489734H83uf_JPEG%2FqeKDgbX186f8odEzeYjbLMUV.jpg,95,9,4,3,8.8
203,꽃찬찜닭 양정점,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180806_106%2F1533547835937rPygj_JPEG%2FcRdTqpprrd12vFeW9MYwkxjU.jpg,41,11,1,3,8.94
204,와닭꼬치,4.2,,185,1,6,0,8.42
205,뉴김밥천국 양정점,4.35,,268,1,7,0,8.59
206,오대고,4.76,,27,9,0,3,9.1
207,봉구비어 양정점,4.39,,148,17,5,5,8.99
208,양정맛칼국수,4.36,,66,26,2,6,8.98
209,변상은메기탕추어탕,4.25,,71,6,3,2,8.57
210,땅땅치킨 부산 양정점,4.37,,132,11,5,3,8.81
211,미쳐버린파닭 양정점,4.43,,46,11,1,4,8.87
213,마당쇠돼지갈비 양정점,4.31,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200711_67%2F1594465701772bGO9B_JPEG%2FhseUkRUiJ874tcq8yF54WfAY.jpg,73,15,3,4,8.79
214,커피마마 양정역점,3.92,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190509_168%2F1557397796559vCuea_JPEG%2FQMXUWSp9rfM7dS_86sojAiaZ.jpg,42,3,1,0,8.04
215,Cafe Bro,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_18%2F1441031477727jSgkL_JPEG%2F146551618124918_0.jpeg,83,34,3,6,9.0
218,시골집,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200419_134%2F1587258763861D2hN4_JPEG%2Ftjwyl0_ZTTdhEbple6HzBgl4.jpeg.jpg,53,10,2,3,8.76
219,가비점빵,4.5,,82,3,3,0,8.66
221,양정커피,4.34,,87,4,3,1,8.58
222,더바움 양정점,4.7,,32,2,1,0,8.82
224,700Beer양정점,4.25,,136,8,5,2,8.61
225,양정보리밥,4.52,,58,6,2,2,8.82
230,투다리 양정2점,4.56,,21,2,0,0,8.66
234,맛나우,4.86,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170916_51%2F1505568863326XdKB3_JPEG%2Ft2A61lFwswg8o37_Wm-Se-EO.jpg,53,3,2,1,9.08
236,양정거기,4.83,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210413_145%2F1618310628851sIPg6_JPEG%2FlAE-Sl--Qj9FGpTRXnxB9A7F.jpg,21,3,0,1,9.01
237,무무추 양정점,4.59,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200228_76%2F1582831289069BzdDm_JPEG%2FHWFldtK4ngcCj4wuUHqhLyyq.jpg,88,2,3,0,8.75
239,스테이트,4.41,,612,811,8,9,9.39
240,새벽포차,4.29,,19,6,0,2,8.55
241,나라소머리곰탕,4.44,,169,8,6,2,8.82
242,골든리지 시청점,4.57,,1048,399,9,9,9.57
243,연의양과,4.73,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191209_116%2F1575880037722LNCPU_JPEG%2FNx-dz9FYhdLCUeYMC-3yGxHP.jpg,421,370,8,9,9.71
246,소인수분해,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180525_145%2F1527235138591vkixP_JPEG%2FjrFM98CsiSaCuF-oK1ZFgJ21.jpeg.jpg,969,924,9,9,9.58
248,버거샵,4.63,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171122_286%2F1511320447879jBJ0D_JPEG%2FgnrNxrqsnGnkXlIUp8BSiYdS.jpeg.jpg,618,1144,9,9,9.63
252,엔제리너스 부산동의의료원점,4.38,,207,1,6,0,8.6
253,골목안 오리,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190802_166%2F1564754584585MdwV2_JPEG%2FRxMZxf5oTMPeYA5w1ny87hif.jpg,12,2,0,0,8.67
254,골목연탄갈비 양정점,4.35,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190420_28%2F1555709791393K4Okh_JPEG%2F7EvkS3JOjXjyuiTskuTTpTLW.jpg,48,13,1,4,8.79
255,33게이트,4.78,,247,543,7,9,9.74
256,천하일품식당,4.31,,25,4,0,1,8.49
257,사이먼커피,4.6,,395,339,8,9,9.58
259,최가네엄마돼지국밥,4.39,,713,793,9,9,9.39
260,치히로식당,4.69,,646,510,9,9,9.69
263,한솔대구탕,4.42,,68,2,2,0,8.56
265,삼한우사골곰탕,4.54,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190719_82%2F1563474595140xlCnW_JPEG%2FvL_2kpkd1sviget3T6Hh8Jp_.jpg,49,2,2,0,8.68
267,시골통돼지볶음 부산연산점,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_165%2F1441022437953ICMfN_JPEG%2F96260558621186_0.jpg,1382,728,9,9,9.39
269,잔치집식당,4.42,,44,12,1,4,8.86
270,예림손칼국수,4.41,,101,5,4,1,8.67
273,홍두깨손칼국수,4.49,,93,10,4,3,8.91
274,담아요,4.54,,59,41,2,7,9.24
275,짱베이커리,4.4,,155,8,6,2,8.78
276,온천숯불갈비,4.48,,73,1,3,0,8.64
277,평사리순두부,4.47,,478,118,8,8,9.37
278,카페원플러스원 양정본점,4.5,,203,11,6,4,9.04
279,왕짜장,4.35,,58,7,2,2,8.65
280,썬더치킨 양정1호점,4.39,,90,1,3,0,8.55
284,별무리,5.0,,13,1,0,0,9.1
285,순정닭도리,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210413_219%2F1618304154640vD35n_JPEG%2FbBffmy40o8EjSujds5lCuTQK.jpg,12,2,0,0,8.6
286,선아기사식당,4.6,,100,9,4,3,9.02
287,네오피자 양정점,4.39,,478,16,8,4,8.97
291,커피블로썸,4.29,,99,5,4,1,8.55
292,진송추어탕 부산시청점,4.4,,858,424,9,9,9.4
294,금하루,4.47,,112,3,5,1,8.75
298,명심이족발,4.21,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190722_211%2F1563756461626aun0d_JPEG%2Fl5CiRrbkhfLZ12OJZ7rMV2tO.jpg,56,4,2,1,8.43
