,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
103,오사카,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200422_178%2F1587557250484aRAE0_JPEG%2Fe9krV0rB-6AJuuoWIR9X1QJ7.jpg,801,459,9,9,9.58
107,오복숯불장어,4.6,,20,1,1,0,8.72
112,카페플랜트370,4.44,,792,305,9,9,9.44
115,콩자김밥,4.48,,88,1,4,1,8.74
118,더고집 장림점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210214_174%2F1613267047455P36s6_JPEG%2F%25C5%25E4%25B8%25B6%25C8%25A3%25C5%25A9led.jpg,282,178,7,8,9.48
120,신평본가해장국,4.43,,55,1,3,1,8.67
123,소울레터커피컴퍼니,4.57,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171216_274%2F15133872719121krTI_PNG%2FkmxAf4_Odwokh-ICelEbQjrv.png,215,256,6,9,9.51
126,만나보리밥,4.71,,17,1,0,1,8.89
128,임금님족발,4.37,,20,2,1,2,8.65
130,해주냉면,4.36,,585,192,8,8,9.26
132,김부자감자탕뼈다귀해장국,4.2,,45,2,2,2,8.5
136,육교해장국,4.33,,12,2,0,2,8.59
144,빵굽는남자,4.25,,37,2,2,2,8.55
147,주왕산삼계탕 장림점,4.51,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191207_148%2F1575687224609tFqXX_JPEG%2FBpzQKi3b0C33Rvx3_O48kCaP.jpg,355,27,7,5,9.15
149,카페신평,3.77,,25,1,1,1,7.97
151,뚱스 신평점,4.46,,50,2,3,2,8.78
155,길짜장,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180708_270%2F1531040645228tnSXr_JPEG%2FK1dZ5r2KXXkLimaVnmPOtLNH.jpg,358,86,7,7,9.27
163,진스시,4.61,,121,88,5,7,9.37
165,대가면옥,4.5,,525,73,8,7,9.32
176,명륜진사갈비 장림점,4.29,,740,48,9,6,9.05
189,효탄,4.56,,180,155,6,8,9.42
194,들물횟집,4.59,,38,1,2,1,8.81
211,옛날칼국수&기계식밀면,4.5,,312,33,7,6,9.22
229,동해옥함흥냉면 수제순대,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220526_276%2F1653539167247N4h0S_JPEG%2F20220526_132531.jpg,365,230,7,9,9.34
232,초가네장어구이 장림점,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210719_22%2F1626689666469a1WQ0_JPEG%2FTcQm5_wW34Nrw31bzm9iQ758.jpeg.jpg,56,56,3,6,9.02
236,목구멍 하단점,4.6,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220215_26%2F1644926522002wN7Ok_JPEG%2FKakaoTalk_20220215_210141408_01.jpg,558,370,8,9,9.58
240,늘솜,4.46,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160120_250%2F1453258025281rWqJY_JPEG%2F176064413847931_0.jpeg,324,136,7,8,9.34
248,한우목장,4.58,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191201_25%2F15752043634037KAqp_JPEG%2FcLfMZFhTBySt7ffpmLs9Csn2.jpg,290,164,7,8,9.46
253,복성반점,4.25,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150925_50%2F1443160973612HurRY_JPEG%2F166875553270187_0.jpg,1257,739,9,9,9.25
281,365꼬막정찬,4.23,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191224_252%2F1577150581925kz4nf_JPEG%2FZrDsLUSQ9Y4VAHWz4qDR7xWr.jpg,441,142,8,8,9.13
283,브라운박스커피,4.55,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200325_92%2F1585063362274nJkEh_JPEG%2FXQNKpaPRmKHnHZ8Xy4EOZCzZ.jpg,463,150,8,8,9.45
284,식당3선 당리점,4.34,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211213_295%2F1639364049829vUDkK_JPEG%2FDSC01428.JPG,1582,265,9,9,9.34
285,양옥,4.48,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180830_25%2F1535605265263Ei3VC_JPEG%2FkAoB0eW_s5i2dodYjpRVbzcp.jpg,226,93,6,7,9.26
286,대박찜,4.73,,108,5,4,4,9.23
287,정짓간 돼지국밥,4.45,,1138,179,9,8,9.37
288,광식당,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220627_166%2F1656328002817EsNU2_JPEG%2F20220626_154613.jpg,200,83,6,7,9.22
289,당감제일냉면,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_274%2F14410461845480ovgd_JPEG%2F11818584_0.jpg,382,53,8,6,9.21
290,톤보,4.89,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200530_189%2F15907980558398Pjuw_JPEG%2Fn1O4aeFT2Uy-Ay8taSeAIM3e.jpg,238,210,6,8,9.75
291,쉬림핀,4.98,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220621_13%2F1655783537061JUgRM_JPEG%2F001.jpg,97,33,4,6,9.64
292,월드통닭,4.53,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191206_167%2F1575609739468Wpbmk_JPEG%2FE8tMmX76fgZzIQntTq5yp-Uw.jpg,377,57,8,6,9.27
294,스타벅스 사하장림DT점,4.58,,604,50,9,6,9.34
295,하단 산수갑산 숯불갈비,4.42,,536,126,8,7,9.24
296,백년낙지천년문어,4.39,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191129_143%2F1575010778980q0ogY_JPEG%2FVY0fDiTntS7d5Ql0_2Z42IzC.jpg,77,69,4,7,9.13
297,이자카야 겸,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181004_280%2F1538625351537DxCxO_JPEG%2FLt5bhHBqdTyHvOIAxhZrGcqq.jpg,149,87,5,7,9.32
